id,task,framework,constraint,fold,type,result,metric,mode,version,app_version,utc,duration,training_duration,predict_duration,models_count,seed,info,mae,r2,rmse,models_ensemble_count,acc,auc,balacc,logloss
openml.org/t/359979,Amazon_employee_access,AutoGluon_bq_v1,4h8c,6,binary,0.877315,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T15:15:16,14649.1,14405.8,2.1,95,1353545790,,,,,11,0.956668,0.877315,0.685586,0.13523
openml.org/t/359979,Amazon_employee_access,AutoGluon_bq_v1,4h8c,7,binary,0.891649,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T15:15:15,14658.7,14412.5,2.5,95,1353545791,,,,,11,0.957278,0.891649,0.680971,0.137887
openml.org/t/359979,Amazon_employee_access,AutoGluon_bq_v1,4h8c,8,binary,0.915708,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T15:15:19,14659.7,14410.8,2.9,95,1353545792,,,,,12,0.955447,0.915708,0.689878,0.127036
openml.org/t/359979,Amazon_employee_access,AutoGluon_bq_v1,4h8c,9,binary,0.919466,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T15:15:10,14644.3,14406.1,1.7,94,1353545793,,,,,10,0.957265,0.919466,0.694201,0.125158
openml.org/t/168868,APSFailure,AutoGluon_bq_v1,4h8c,0,binary,0.991613,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T15:24:25,15449.2,15284.6,5.8,58,1353545784,,,,,9,0.995526,0.991613,0.893826,0.0158512
openml.org/t/168868,APSFailure,AutoGluon_bq_v1,4h8c,1,binary,0.992376,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T15:11:55,14710.3,14424.3,45.6,74,1353545785,,,,,51,0.993421,0.992376,0.86051,0.0191672
openml.org/t/168868,APSFailure,AutoGluon_bq_v1,4h8c,2,binary,0.995483,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T15:12:15,14741.5,14580.1,11.6,59,1353545786,,,,,8,0.993684,0.995483,0.853479,0.019259
openml.org/t/168868,APSFailure,AutoGluon_bq_v1,4h8c,3,binary,0.992761,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T15:13:47,14798.5,14640.2,6.8,59,1353545787,,,,,9,0.996316,0.992761,0.908558,0.0182088
openml.org/t/168868,APSFailure,AutoGluon_bq_v1,4h8c,4,binary,0.993824,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T15:16:28,14956.6,14790.0,8.3,59,1353545788,,,,,7,0.996579,0.993824,0.915857,0.0155508
openml.org/t/168868,APSFailure,AutoGluon_bq_v1,4h8c,5,binary,0.995275,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T15:12:38,14743.1,14425.9,49.4,81,1353545789,,,,,57,0.994079,0.995275,0.886743,0.0157867
openml.org/t/168868,APSFailure,AutoGluon_bq_v1,4h8c,6,binary,0.993401,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T15:12:17,14716.2,14423.5,49.4,73,1353545790,,,,,52,0.996316,0.993401,0.927,0.0129412
openml.org/t/168868,APSFailure,AutoGluon_bq_v1,4h8c,7,binary,0.995738,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T15:12:36,14708.5,14423.0,45.4,76,1353545791,,,,,52,0.995789,0.995738,0.91962,0.0150423
openml.org/t/168868,APSFailure,AutoGluon_bq_v1,4h8c,8,binary,0.988192,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T15:11:20,14612.6,14427.1,8.3,73,1353545792,,,,,8,0.993684,0.988192,0.868761,0.0175012
openml.org/t/168868,APSFailure,AutoGluon_bq_v1,4h8c,9,binary,0.991042,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T15:14:02,14748.0,14419.4,56.0,78,1353545793,,,,,54,0.995921,0.991042,0.912574,0.0144947
openml.org/t/190412,arcene,AutoGluon_bq_v1,4h8c,0,binary,0.833333,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T15:58:44,14776.0,14468.6,65.7,33,1353545784,,,,,11,0.8,0.833333,0.791667,0.504368
openml.org/t/190412,arcene,AutoGluon_bq_v1,4h8c,1,binary,1.0,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T16:06:59,15248.4,14685.1,145.0,52,1353545785,,,,,36,0.9,1.0,0.875,0.257356
openml.org/t/190412,arcene,AutoGluon_bq_v1,4h8c,2,binary,1.0,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T16:05:40,15174.0,14682.4,120.9,49,1353545786,,,,,33,0.9,1.0,0.916667,0.188201
openml.org/t/190412,arcene,AutoGluon_bq_v1,4h8c,3,binary,0.75,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T16:00:30,14843.8,14523.8,35.2,40,1353545787,,,,,10,0.7,0.75,0.666667,0.534138
openml.org/t/190412,arcene,AutoGluon_bq_v1,4h8c,4,binary,1.0,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T16:00:37,14838.1,14457.8,68.4,42,1353545788,,,,,11,0.9,1.0,0.916667,0.2416
openml.org/t/190412,arcene,AutoGluon_bq_v1,4h8c,5,binary,0.833333,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T16:06:12,15150.3,14677.7,107.4,48,1353545789,,,,,31,0.8,0.833333,0.791667,0.464788
openml.org/t/190412,arcene,AutoGluon_bq_v1,4h8c,6,binary,1.0,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T16:01:15,14871.1,14470.0,84.8,43,1353545790,,,,,12,1.0,1.0,1.0,0.252606
openml.org/t/190412,arcene,AutoGluon_bq_v1,4h8c,7,binary,0.56,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T15:59:33,14763.7,14451.7,10.8,44,1353545791,,,,,8,0.5,0.56,0.5,0.735534
openml.org/t/190412,arcene,AutoGluon_bq_v1,4h8c,8,binary,1.0,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T15:59:10,14727.9,14463.5,33.9,38,1353545792,,,,,9,1.0,1.0,1.0,0.239413
openml.org/t/190412,arcene,AutoGluon_bq_v1,4h8c,9,binary,0.96,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T16:01:55,14898.0,14488.4,82.4,44,1353545793,,,,,13,0.7,0.96,0.7,0.502769
openml.org/t/146818,Australian,AutoGluon_bq_v1,4h8c,0,binary,0.959253,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T13:02:10,6647.2,5983.1,7.3,220,1353545784,,,,,124,0.884058,0.959253,0.885823,0.263637
openml.org/t/146818,Australian,AutoGluon_bq_v1,4h8c,1,binary,0.927844,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T12:04:49,3197.5,3002.4,0.9,111,1353545785,,,,,17,0.84058,0.927844,0.831494,0.329304
openml.org/t/146818,Australian,AutoGluon_bq_v1,4h8c,2,binary,0.926146,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T12:39:05,5237.0,4579.8,6.7,220,1353545786,,,,,118,0.811594,0.926146,0.817063,0.401997
openml.org/t/146818,Australian,AutoGluon_bq_v1,4h8c,3,binary,0.941426,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T12:01:54,3011.5,2846.9,0.7,111,1353545787,,,,,14,0.84058,0.941426,0.843379,0.31153
openml.org/t/146818,Australian,AutoGluon_bq_v1,4h8c,4,binary,0.956706,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T12:19:40,4056.2,3872.0,0.6,111,1353545788,,,,,13,0.884058,0.956706,0.885823,0.271648
openml.org/t/146818,Australian,AutoGluon_bq_v1,4h8c,5,binary,0.96944,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T12:38:25,5156.5,4527.6,6.4,220,1353545789,,,,,116,0.898551,0.96944,0.89601,0.242261
openml.org/t/146818,Australian,AutoGluon_bq_v1,4h8c,6,binary,0.925297,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T12:38:30,5167.8,4536.6,6.8,220,1353545790,,,,,120,0.855072,0.925297,0.856537,0.343169
openml.org/t/146818,Australian,AutoGluon_bq_v1,4h8c,7,binary,0.923932,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T12:07:02,3283.9,3103.3,1.0,111,1353545791,,,,,14,0.884058,0.923932,0.882051,0.355322
openml.org/t/146818,Australian,AutoGluon_bq_v1,4h8c,8,binary,0.95812,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T12:05:34,3153.7,2982.8,0.7,111,1353545792,,,,,11,0.884058,0.95812,0.874359,0.287173
openml.org/t/146818,Australian,AutoGluon_bq_v1,4h8c,9,binary,0.911966,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T12:03:52,3076.4,2924.1,0.7,111,1353545793,,,,,10,0.855072,0.911966,0.852564,0.361834
openml.org/t/359982,bank-marketing,AutoGluon_bq_v1,4h8c,0,binary,0.94307,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T16:06:13,15122.2,14414.5,62.0,145,1353545784,,,,,114,0.913755,0.94307,0.756014,0.184503
openml.org/t/359982,bank-marketing,AutoGluon_bq_v1,4h8c,1,binary,0.938587,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T16:05:28,15086.9,14417.7,56.9,148,1353545785,,,,,109,0.908206,0.938587,0.754101,0.190749
openml.org/t/359982,bank-marketing,AutoGluon_bq_v1,4h8c,2,binary,0.948816,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T16:06:25,15108.5,14411.1,56.8,146,1353545786,,,,,112,0.915284,0.948816,0.758526,0.176474
openml.org/t/359982,bank-marketing,AutoGluon_bq_v1,4h8c,3,binary,0.940038,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T16:07:19,15141.8,14416.0,63.9,145,1353545787,,,,,111,0.911303,0.940038,0.752992,0.191909
openml.org/t/359982,bank-marketing,AutoGluon_bq_v1,4h8c,4,binary,0.943432,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T16:06:09,15083.8,14416.3,56.8,145,1353545788,,,,,111,0.911966,0.943432,0.758287,0.184736
openml.org/t/359982,bank-marketing,AutoGluon_bq_v1,4h8c,5,binary,0.935435,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T16:06:19,15102.6,14411.6,61.8,159,1353545789,,,,,124,0.902898,0.935435,0.748232,0.195987
openml.org/t/359982,bank-marketing,AutoGluon_bq_v1,4h8c,6,binary,0.931833,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T16:06:29,15090.7,14417.2,54.7,148,1353545790,,,,,105,0.908649,0.931833,0.73673,0.199291
openml.org/t/359982,bank-marketing,AutoGluon_bq_v1,4h8c,7,binary,0.94773,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T16:06:26,15061.2,14417.1,49.5,159,1353545791,,,,,117,0.913072,0.94773,0.763013,0.178519
openml.org/t/359982,bank-marketing,AutoGluon_bq_v1,4h8c,8,binary,0.944793,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T16:05:53,15064.7,14417.1,55.2,149,1353545792,,,,,108,0.919929,0.944793,0.769355,0.182786
openml.org/t/359982,bank-marketing,AutoGluon_bq_v1,4h8c,9,binary,0.948513,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T16:06:01,15055.4,14417.0,54.9,147,1353545793,,,,,111,0.914399,0.948513,0.749826,0.177148
openml.org/t/359967,Bioresponse,AutoGluon_bq_v1,4h8c,0,binary,0.883436,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T14:19:21,11186.4,10868.4,3.8,111,1353545784,,,,,12,0.81383,0.883436,0.81156,0.426698
openml.org/t/359967,Bioresponse,AutoGluon_bq_v1,4h8c,1,binary,0.881831,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T14:14:09,10874.5,10557.4,3.7,111,1353545785,,,,,14,0.805333,0.881831,0.800664,0.433803
openml.org/t/359967,Bioresponse,AutoGluon_bq_v1,4h8c,2,binary,0.894175,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T14:15:24,10949.8,10643.1,2.0,111,1353545786,,,,,12,0.808,0.894175,0.804459,0.41764
openml.org/t/359967,Bioresponse,AutoGluon_bq_v1,4h8c,3,binary,0.920867,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T14:12:40,10759.7,10441.5,2.7,111,1353545787,,,,,14,0.837333,0.920867,0.837768,0.374585
openml.org/t/359967,Bioresponse,AutoGluon_bq_v1,4h8c,4,binary,0.897955,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T14:13:29,10810.0,10510.2,2.0,111,1353545788,,,,,13,0.818667,0.897955,0.814755,0.412247
openml.org/t/359967,Bioresponse,AutoGluon_bq_v1,4h8c,5,binary,0.872866,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T14:12:30,10769.0,10498.7,1.7,111,1353545789,,,,,12,0.792,0.872866,0.790125,0.452127
openml.org/t/359967,Bioresponse,AutoGluon_bq_v1,4h8c,6,binary,0.874527,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T14:17:10,11010.8,10709.4,4.4,111,1353545790,,,,,15,0.784,0.874527,0.78096,0.443356
openml.org/t/359967,Bioresponse,AutoGluon_bq_v1,4h8c,7,binary,0.890064,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T15:28:35,15312.0,14414.4,96.2,172,1353545791,,,,,117,0.826667,0.890064,0.822712,0.41898
openml.org/t/359967,Bioresponse,AutoGluon_bq_v1,4h8c,8,binary,0.891584,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T15:29:50,15361.8,14404.7,106.7,174,1353545792,,,,,118,0.834667,0.891584,0.831957,0.414709
openml.org/t/359967,Bioresponse,AutoGluon_bq_v1,4h8c,9,binary,0.860366,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T15:31:02,15403.8,14423.4,110.9,174,1353545793,,,,,123,0.792,0.860366,0.791796,0.469586
openml.org/t/359937,black_friday,AutoGluon_bq_v1,4h8c,0,regression,-3394.78,neg_rmse,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T15:59:51,14665.9,14399.0,15.8,34,1353545784,,2623.55,0.547571,3394.78,6,,,,
openml.org/t/359937,black_friday,AutoGluon_bq_v1,4h8c,1,regression,-3458.8,neg_rmse,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T16:00:18,14673.9,14398.2,16.5,34,1353545785,,2667.65,0.541529,3458.8,6,,,,
openml.org/t/359937,black_friday,AutoGluon_bq_v1,4h8c,2,regression,-3473.89,neg_rmse,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T16:01:13,14696.4,14405.6,19.3,34,1353545786,,2687.54,0.534199,3473.89,7,,,,
openml.org/t/359937,black_friday,AutoGluon_bq_v1,4h8c,3,regression,-3430.73,neg_rmse,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T16:01:14,14677.9,14406.0,16.4,34,1353545787,,2641.22,0.553738,3430.73,6,,,,
openml.org/t/359937,black_friday,AutoGluon_bq_v1,4h8c,4,regression,-3427.08,neg_rmse,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T16:00:55,14690.9,14404.7,17.2,36,1353545788,,2646.91,0.549608,3427.08,7,,,,
openml.org/t/359937,black_friday,AutoGluon_bq_v1,4h8c,5,regression,-3401.68,neg_rmse,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T16:00:57,14684.1,14399.1,18.3,37,1353545789,,2626.02,0.547354,3401.68,7,,,,
openml.org/t/359937,black_friday,AutoGluon_bq_v1,4h8c,6,regression,-3438.85,neg_rmse,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T16:01:23,14688.7,14403.3,17.9,34,1353545790,,2651.27,0.545989,3438.85,6,,,,
openml.org/t/359937,black_friday,AutoGluon_bq_v1,4h8c,7,regression,-3382.81,neg_rmse,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T16:01:01,14679.7,14406.2,17.3,34,1353545791,,2613.76,0.540381,3382.81,6,,,,
openml.org/t/359937,black_friday,AutoGluon_bq_v1,4h8c,8,regression,-3420.83,neg_rmse,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T16:01:47,14701.1,14403.9,23.1,34,1353545792,,2648.0,0.553792,3420.83,7,,,,
openml.org/t/359937,black_friday,AutoGluon_bq_v1,4h8c,9,regression,-3424.44,neg_rmse,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T16:01:43,14692.5,14405.8,17.7,36,1353545793,,2651.63,0.542468,3424.44,6,,,,
openml.org/t/359955,blood-transfusion-service-center,AutoGluon_bq_v1,4h8c,0,binary,0.776803,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T12:47:31,3056.7,2897.5,0.4,111,1353545784,,,,,7,0.746667,0.776803,0.567251,0.478621
openml.org/t/359955,blood-transfusion-service-center,AutoGluon_bq_v1,4h8c,1,binary,0.80653,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T13:22:43,5163.9,4563.9,4.9,220,1353545785,,,,,122,0.813333,0.80653,0.687135,0.435498
openml.org/t/359955,blood-transfusion-service-center,AutoGluon_bq_v1,4h8c,2,binary,0.711501,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T12:49:20,3142.6,2964.8,0.5,111,1353545786,,,,,9,0.746667,0.711501,0.548246,0.501938
openml.org/t/359955,blood-transfusion-service-center,AutoGluon_bq_v1,4h8c,3,binary,0.70614,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T12:49:33,3149.9,2985.9,0.5,111,1353545787,,,,,8,0.813333,0.70614,0.687135,0.509694
openml.org/t/359955,blood-transfusion-service-center,AutoGluon_bq_v1,4h8c,4,binary,0.808967,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T12:47:45,3011.7,2866.5,0.4,111,1353545788,,,,,8,0.8,0.808967,0.621345,0.436959
openml.org/t/359955,blood-transfusion-service-center,AutoGluon_bq_v1,4h8c,5,binary,0.736355,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T12:50:02,3160.1,3006.1,0.4,111,1353545789,,,,,7,0.786667,0.736355,0.612573,0.475429
openml.org/t/359955,blood-transfusion-service-center,AutoGluon_bq_v1,4h8c,6,binary,0.761209,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T12:54:43,3418.2,3272.2,0.3,111,1353545790,,,,,5,0.813333,0.761209,0.668129,0.465024
openml.org/t/359955,blood-transfusion-service-center,AutoGluon_bq_v1,4h8c,7,binary,0.775341,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T12:52:38,3289.1,3104.8,0.5,111,1353545791,,,,,9,0.84,0.775341,0.704678,0.451056
openml.org/t/359955,blood-transfusion-service-center,AutoGluon_bq_v1,4h8c,8,binary,0.747678,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T12:48:46,3059.1,2886.3,0.6,111,1353545792,,,,,10,0.797297,0.747678,0.641383,0.473847
openml.org/t/359955,blood-transfusion-service-center,AutoGluon_bq_v1,4h8c,9,binary,0.74871,auc,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T12:48:57,3073.4,2910.6,0.5,111,1353545793,,,,,8,0.810811,0.74871,0.650155,0.467868
openml.org/t/359950,boston,AutoGluon_bq_v1,4h8c,0,regression,-1.72014,neg_rmse,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T14:34:22,9385.7,8734.9,6.4,216,1353545784,,1.32523,0.956942,1.72014,114,,,,
openml.org/t/359950,boston,AutoGluon_bq_v1,4h8c,1,regression,-2.35763,neg_rmse,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T14:40:08,9724.0,9073.9,6.6,216,1353545785,,1.84367,0.937661,2.35763,116,,,,
openml.org/t/359950,boston,AutoGluon_bq_v1,4h8c,2,regression,-2.02995,neg_rmse,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T14:30:56,9155.3,8532.1,6.2,216,1353545786,,1.57032,0.86405,2.02995,115,,,,
openml.org/t/359950,boston,AutoGluon_bq_v1,4h8c,3,regression,-4.13766,neg_rmse,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T14:26:39,8885.6,8161.4,7.2,216,1353545787,,1.81129,0.829614,4.13766,118,,,,
openml.org/t/359950,boston,AutoGluon_bq_v1,4h8c,4,regression,-4.06399,neg_rmse,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T13:30:26,5506.2,5298.2,0.6,109,1353545788,,2.71163,0.88777,4.06399,10,,,,
openml.org/t/359950,boston,AutoGluon_bq_v1,4h8c,5,regression,-2.50328,neg_rmse,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T14:58:30,10798.6,10135.6,7.0,216,1353545789,,1.98584,0.91622,2.50328,121,,,,
openml.org/t/359950,boston,AutoGluon_bq_v1,4h8c,6,regression,-2.07951,neg_rmse,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T14:19:10,8428.7,7790.9,7.2,216,1353545790,,1.70243,0.933684,2.07951,116,,,,
openml.org/t/359950,boston,AutoGluon_bq_v1,4h8c,7,regression,-2.20656,neg_rmse,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T14:23:45,8692.2,8106.5,5.9,216,1353545791,,1.55633,0.929095,2.20656,119,,,,
openml.org/t/359950,boston,AutoGluon_bq_v1,4h8c,8,regression,-3.83895,neg_rmse,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T14:55:44,10576.1,9888.4,6.9,216,1353545792,,2.36235,0.792111,3.83895,115,,,,
openml.org/t/359950,boston,AutoGluon_bq_v1,4h8c,9,regression,-3.15112,neg_rmse,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T14:17:46,8318.2,7664.2,6.8,216,1353545793,,2.10415,0.903118,3.15112,117,,,,
openml.org/t/359938,Brazilian_houses,AutoGluon_bq_v1,4h8c,0,regression,-3015.79,neg_rmse,aws,1.0.0b20231126,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-26T15:20:22,14783.1,14430.5,1.8,132,1353545784,,364.619,0.917153,3015.79,5,,,,
